"UPC","HSY Item Description","Hsy Seasonal Segmentation","Store Nbr","Store Name","Building City","Building State/Prov","Building Postal Code","Store Type","WM Date","SeasonAndYear","OH Qty","POS Qty","POS Sales","MSO"
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5768,"TEMPE (SOUTHERN), AZ","TEMPE","AZ",85282,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,14.6322853281123
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5100,"CENTER POINT (20TH), AL","BIRMINGHAM","AL",35215,"Neighborhood Market","1/30/2018 12:00:00 AM","EAS2018",0,0,0,1.09815613200745
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5100,"CENTER POINT (20TH), AL","BIRMINGHAM","AL",35215,"Neighborhood Market","2/2/2018 12:00:00 AM","EAS2018",0,0,0,2.74539033001861
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5100,"CENTER POINT (20TH), AL","BIRMINGHAM","AL",35215,"Neighborhood Market","2/5/2018 12:00:00 AM","EAS2018",0,0,0,0.560726262573645
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5101,"PAHRUMP NV","PAHRUMP","NV",89048,"Supercenter","3/27/2018 12:00:00 AM","EAS2018",0,8,23.84,25.5998153292297
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5101,"PAHRUMP NV","PAHRUMP","NV",89048,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,3.50037267077373
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5101,"PAHRUMP NV","PAHRUMP","NV",89048,"Supercenter","2/8/2018 12:00:00 AM","EAS2018",0,0,0,8.36512036614968
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5162,"SANTA CLARITA (W), CA","SANTA CLARITA","CA",91355,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,1.62435594526101
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5162,"SANTA CLARITA (W), CA","SANTA CLARITA","CA",91355,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,3.79157758502179
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5162,"SANTA CLARITA (W), CA","SANTA CLARITA","CA",91355,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,16.2435594526101
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5162,"SANTA CLARITA (W), CA","SANTA CLARITA","CA",91355,"Supercenter","2/5/2018 12:00:00 AM","EAS2018",0,0,0,3.31763038689407
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5164,"NORWALK, CA","NORWALK","CA",90650,"Wal-Mart","1/27/2018 12:00:00 AM","EAS2018",0,0,0,3.29446839602234
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5164,"NORWALK, CA","NORWALK","CA",90650,"Wal-Mart","2/6/2018 12:00:00 AM","EAS2018",0,0,0,4.11124319774209
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5164,"NORWALK, CA","NORWALK","CA",90650,"Wal-Mart","2/7/2018 12:00:00 AM","EAS2018",0,0,0,3.7595360843033
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/17/2018 12:00:00 AM","EAS2018",0,0,0,12.2600247619992
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/20/2018 12:00:00 AM","EAS2018",0,0,0,10.2370806434725
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/27/2018 12:00:00 AM","EAS2018",0,0,0,15.9514575054484
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/30/2018 12:00:00 AM","EAS2018",0,0,0,31.6313730308441
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","1/27/2018 12:00:00 AM","EAS2018",0,0,0,4.36222255457656
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","1/30/2018 12:00:00 AM","EAS2018",0,0,0,8.72444510915311
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","2/6/2018 12:00:00 AM","EAS2018",0,0,0,5.44371827217808
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/16/2018 12:00:00 AM","EAS2018",0,0,0,10.7066964038717
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/23/2018 12:00:00 AM","EAS2018",0,0,0,13.9214518531253
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/26/2018 12:00:00 AM","EAS2018",0,0,0,14.417885266817
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/29/2018 12:00:00 AM","EAS2018",0,0,0,21.2464132236618
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","4/1/2018 12:00:00 AM","EAS2018",0,0,0,14.6343022020394
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","2/1/2018 12:00:00 AM","EAS2018",0,0,0,2.18111127728828
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","2/4/2018 12:00:00 AM","EAS2018",0,0,0,5.09115791617682
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/15/2018 12:00:00 AM","EAS2018",0,3,8.94,9.58322478741016
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/18/2018 12:00:00 AM","EAS2018",0,0,0,10.8550942537647
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/21/2018 12:00:00 AM","EAS2018",0,0,0,10.5427167748577
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/24/2018 12:00:00 AM","EAS2018",0,0,0,16.6979163010073
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/31/2018 12:00:00 AM","EAS2018",0,0,0,36.5426819777123
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","2/2/2018 12:00:00 AM","EAS2018",0,0,0,21.8111127728828
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","2/5/2018 12:00:00 AM","EAS2018",0,0,0,4.45476317665471
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/19/2018 12:00:00 AM","EAS2018",0,0,0,9.5993759068588
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/22/2018 12:00:00 AM","EAS2018",0,0,0,11.3027553880901
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/25/2018 12:00:00 AM","EAS2018",0,0,0,14.5870369504563
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5769,"DOTHAN W AL","DOTHAN","AL",36305,"Neighborhood Market","3/28/2018 12:00:00 AM","EAS2018",0,0,0,18.1447189787198
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5165,"ALAMO, TX","ALAMO","TX",78516,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,1.50996468151024
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5165,"ALAMO, TX","ALAMO","TX",78516,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,3.52456507903434
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5165,"ALAMO, TX","ALAMO","TX",78516,"Supercenter","1/30/2018 12:00:00 AM","EAS2018",0,0,0,6.03985872604095
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5165,"ALAMO, TX","ALAMO","TX",78516,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,15.0996468151024
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5165,"ALAMO, TX","ALAMO","TX",78516,"Supercenter","2/5/2018 12:00:00 AM","EAS2018",0,0,0,3.08399444415505
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5102,"GRETNA WESTBANK EXPY LA","GRETNA","LA",70053,"Neighborhood Market","2/6/2018 12:00:00 AM","EAS2018",0,0,0,3.59887070003691
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5103,"PHILADELPHIA (NE) PA","PHILADELPHIA","PA",19124,"Wal-Mart","2/1/2018 12:00:00 AM","EAS2018",0,0,0,2.49372954976691
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5103,"PHILADELPHIA (NE) PA","PHILADELPHIA","PA",19124,"Wal-Mart","2/4/2018 12:00:00 AM","EAS2018",0,0,0,5.82087263052641
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5103,"PHILADELPHIA (NE) PA","PHILADELPHIA","PA",19124,"Wal-Mart","2/7/2018 12:00:00 AM","EAS2018",0,0,0,5.6915199054036
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5771,"PENSACOLA E NINE MILE FL","PENSACOLA","FL",32514,"Neighborhood Market","2/1/2018 12:00:00 AM","EAS2018",0,0,0,1.44132992325977
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5771,"PENSACOLA E NINE MILE FL","PENSACOLA","FL",32514,"Neighborhood Market","2/4/2018 12:00:00 AM","EAS2018",0,0,0,3.36435757544187
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5771,"PENSACOLA E NINE MILE FL","PENSACOLA","FL",32514,"Neighborhood Market","1/27/2018 12:00:00 AM","EAS2018",0,0,0,2.88265984651954
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5771,"PENSACOLA E NINE MILE FL","PENSACOLA","FL",32514,"Neighborhood Market","1/30/2018 12:00:00 AM","EAS2018",0,0,0,5.76531969303909
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5771,"PENSACOLA E NINE MILE FL","PENSACOLA","FL",32514,"Neighborhood Market","2/2/2018 12:00:00 AM","EAS2018",0,0,0,14.4132992325977
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5771,"PENSACOLA E NINE MILE FL","PENSACOLA","FL",32514,"Neighborhood Market","2/5/2018 12:00:00 AM","EAS2018",0,0,0,2.94381287851164
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5772,"BEVERLY HILLS, FL","LECANTO","FL",34461,"Supercenter","3/31/2018 12:00:00 AM","EAS2018",0,2,5.96,61.3289361737882
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5772,"BEVERLY HILLS, FL","LECANTO","FL",34461,"Supercenter","1/27/2018 12:00:00 AM","EAS2018",0,0,0,7.32104088004964
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5772,"BEVERLY HILLS, FL","LECANTO","FL",34461,"Supercenter","1/30/2018 12:00:00 AM","EAS2018",0,0,0,14.6420817600993
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5772,"BEVERLY HILLS, FL","LECANTO","FL",34461,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,36.6052044002482
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5772,"BEVERLY HILLS, FL","LECANTO","FL",34461,"Supercenter","4/1/2018 12:00:00 AM","EAS2018",0,0,0,24.5604902848729
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5772,"BEVERLY HILLS, FL","LECANTO","FL",34461,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,3.66052044002482
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5772,"BEVERLY HILLS, FL","LECANTO","FL",34461,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,8.5444001915984
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5166,"DEMING NM","DEMING","NM",88030,"Supercenter","1/27/2018 12:00:00 AM","EAS2018",0,0,0,9.05978808906142
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5166,"DEMING NM","DEMING","NM",88030,"Supercenter","1/30/2018 12:00:00 AM","EAS2018",0,0,0,18.1195761781228
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5166,"DEMING NM","DEMING","NM",88030,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,45.2989404453071
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5166,"DEMING NM","DEMING","NM",88030,"Supercenter","2/5/2018 12:00:00 AM","EAS2018",0,0,0,9.25198333246514
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5167,"PAYSON UT","PAYSON","UT",84651,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,17.9365501561216
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5167,"PAYSON UT","PAYSON","UT",84651,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,41.8675609388322
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5167,"PAYSON UT","PAYSON","UT",84651,"Supercenter","2/7/2018 12:00:00 AM","EAS2018",0,0,0,40.937170695747
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5167,"PAYSON UT","PAYSON","UT",84651,"Supercenter","2/10/2018 12:00:00 AM","EAS2018",0,0,0,55.8234145851095
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5167,"PAYSON UT","PAYSON","UT",84651,"Supercenter","2/6/2018 12:00:00 AM","EAS2018",0,0,0,44.7668703754139
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5104,"KETTERING OH","MORAINE","OH",45439,"Supercenter","2/6/2018 12:00:00 AM","EAS2018",0,0,0,4.45384679755393
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5773,"NEW IBERIA C LA","NEW IBERIA","LA",70563,"Neighborhood Market","1/30/2018 12:00:00 AM","EAS2018",0,0,0,16.7468810131135
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5773,"NEW IBERIA C LA","NEW IBERIA","LA",70563,"Neighborhood Market","2/2/2018 12:00:00 AM","EAS2018",0,0,0,41.8672025327838
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5773,"NEW IBERIA C LA","NEW IBERIA","LA",70563,"Neighborhood Market","2/5/2018 12:00:00 AM","EAS2018",0,0,0,8.55107550424809
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5773,"NEW IBERIA C LA","NEW IBERIA","LA",70563,"Neighborhood Market","2/7/2018 12:00:00 AM","EAS2018",0,0,0,9.55548754760421
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5773,"NEW IBERIA C LA","NEW IBERIA","LA",70563,"Neighborhood Market","1/27/2018 12:00:00 AM","EAS2018",0,0,0,8.37344050655677
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5773,"NEW IBERIA C LA","NEW IBERIA","LA",70563,"Neighborhood Market","2/6/2018 12:00:00 AM","EAS2018",0,0,0,10.4494097942611
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5773,"NEW IBERIA C LA","NEW IBERIA","LA",70563,"Neighborhood Market","2/9/2018 12:00:00 AM","EAS2018",0,0,0,14.2517925070801
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5168,"RICHFIELD, UTAH","RICHFIELD","UT",84701,"Supercenter","1/30/2018 12:00:00 AM","EAS2018",0,0,0,46.5801225993158
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5168,"RICHFIELD, UTAH","RICHFIELD","UT",84701,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,116.450306498289
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5168,"RICHFIELD, UTAH","RICHFIELD","UT",84701,"Supercenter","2/5/2018 12:00:00 AM","EAS2018",0,0,0,23.7841389708321
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5168,"RICHFIELD, UTAH","RICHFIELD","UT",84701,"Supercenter","2/8/2018 12:00:00 AM","EAS2018",0,0,0,27.829060564511
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5168,"RICHFIELD, UTAH","RICHFIELD","UT",84701,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,11.6450306498289
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5168,"RICHFIELD, UTAH","RICHFIELD","UT",84701,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,27.1818731095224
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5168,"RICHFIELD, UTAH","RICHFIELD","UT",84701,"Supercenter","2/11/2018 12:00:00 AM","EAS2018",0,0,0,28.9939979834906
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5170,"SIDNEY NE","SIDNEY","NE",69162,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,10.787305241893
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5170,"SIDNEY NE","SIDNEY","NE",69162,"Supercenter","2/7/2018 12:00:00 AM","EAS2018",0,0,0,10.5475873476287
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5170,"SIDNEY NE","SIDNEY","NE",69162,"Supercenter","2/10/2018 12:00:00 AM","EAS2018",0,0,0,14.3830736558573
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5170,"SIDNEY NE","SIDNEY","NE",69162,"Supercenter","2/6/2018 12:00:00 AM","EAS2018",0,0,0,11.5343211936653
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5170,"SIDNEY NE","SIDNEY","NE",69162,"Supercenter","2/9/2018 12:00:00 AM","EAS2018",0,0,0,15.7314868110939
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5105,"FRONT ROYAL, VA","FRONT ROYAL","VA",22630,"Supercenter","1/30/2018 12:00:00 AM","EAS2018",0,0,0,11.2561003530763
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5105,"FRONT ROYAL, VA","FRONT ROYAL","VA",22630,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,28.1402508826908
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5105,"FRONT ROYAL, VA","FRONT ROYAL","VA",22630,"Supercenter","2/5/2018 12:00:00 AM","EAS2018",0,0,0,5.74744419137986
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5105,"FRONT ROYAL, VA","FRONT ROYAL","VA",22630,"Supercenter","2/8/2018 12:00:00 AM","EAS2018",0,0,0,6.72490068651249
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5106,"OVIEDO FL","OVIEDO","FL",32765,"Neighborhood Market","1/27/2018 12:00:00 AM","EAS2018",0,0,0,2.19631226401489
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5106,"OVIEDO FL","OVIEDO","FL",32765,"Neighborhood Market","2/6/2018 12:00:00 AM","EAS2018",0,0,0,2.74082879849473
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5172,"PERRY FL","PERRY","FL",32348,"Supercenter","2/5/2018 12:00:00 AM","EAS2018",0,0,0,10.2799814805168
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5172,"PERRY FL","PERRY","FL",32348,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,5.03321560503412
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5172,"PERRY FL","PERRY","FL",32348,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,11.7485502634478
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5774,"HOUMA N LA","HOUMA","LA",70364,"Neighborhood Market","2/6/2018 12:00:00 AM","EAS2018",0,0,0,7.08047439611138
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5774,"HOUMA N LA","HOUMA","LA",70364,"Neighborhood Market","2/1/2018 12:00:00 AM","EAS2018",0,0,0,2.83690334101923
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5774,"HOUMA N LA","HOUMA","LA",70364,"Neighborhood Market","1/27/2018 12:00:00 AM","EAS2018",0,0,0,5.67380668203847
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5774,"HOUMA N LA","HOUMA","LA",70364,"Neighborhood Market","1/30/2018 12:00:00 AM","EAS2018",0,0,0,11.3476133640769
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5774,"HOUMA N LA","HOUMA","LA",70364,"Neighborhood Market","2/2/2018 12:00:00 AM","EAS2018",0,0,0,28.3690334101923
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5774,"HOUMA N LA","HOUMA","LA",70364,"Neighborhood Market","2/5/2018 12:00:00 AM","EAS2018",0,0,0,5.79417137992766
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5776,"OCEAN SPRINGS MS","OCEAN SPRINGS","MS",39564,"Neighborhood Market","2/5/2018 12:00:00 AM","EAS2018",0,0,0,8.86311277005389
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5776,"OCEAN SPRINGS MS","OCEAN SPRINGS","MS",39564,"Neighborhood Market","2/6/2018 12:00:00 AM","EAS2018",0,0,0,10.8307191698907
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5776,"OCEAN SPRINGS MS","OCEAN SPRINGS","MS",39564,"Neighborhood Market","1/27/2018 12:00:00 AM","EAS2018",0,0,0,8.67899569429374
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5776,"OCEAN SPRINGS MS","OCEAN SPRINGS","MS",39564,"Neighborhood Market","1/30/2018 12:00:00 AM","EAS2018",0,0,0,17.3579913885875
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5776,"OCEAN SPRINGS MS","OCEAN SPRINGS","MS",39564,"Neighborhood Market","2/2/2018 12:00:00 AM","EAS2018",0,0,0,43.3949784714687
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5107,"NASHVILLE (GALLATIN) TN","MADISON","TN",37115,"Neighborhood Market","4/1/2018 12:00:00 AM","EAS2018",0,0,0,1.68853370708502
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5173,"DALTON (W) GA","DALTON","GA",30720,"Supercenter","1/27/2018 12:00:00 AM","EAS2018",0,0,0,10.7985352980732
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5173,"DALTON (W) GA","DALTON","GA",30720,"Supercenter","1/30/2018 12:00:00 AM","EAS2018",0,0,0,21.5970705961464
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5173,"DALTON (W) GA","DALTON","GA",30720,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,53.9926764903661
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5173,"DALTON (W) GA","DALTON","GA",30720,"Supercenter","2/5/2018 12:00:00 AM","EAS2018",0,0,0,11.0276164972817
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5173,"DALTON (W) GA","DALTON","GA",30720,"Supercenter","2/6/2018 12:00:00 AM","EAS2018",0,0,0,13.4757415925991
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5173,"DALTON (W) GA","DALTON","GA",30720,"Supercenter","2/9/2018 12:00:00 AM","EAS2018",0,0,0,18.3793608288028
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5174,"SEMIMES AL","SEMMES","AL",36575,"Supercenter","2/7/2018 12:00:00 AM","EAS2018",0,0,0,27.2566366111989
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5174,"SEMIMES AL","SEMMES","AL",36575,"Supercenter","1/27/2018 12:00:00 AM","EAS2018",0,0,0,23.8848958711619
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5174,"SEMIMES AL","SEMMES","AL",36575,"Supercenter","2/6/2018 12:00:00 AM","EAS2018",0,0,0,29.8065131836302
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5108,"EL PASO (PEBBLE HILL), TX","EL PASO","TX",79936,"Neighborhood Market","3/30/2018 12:00:00 AM","EAS2018",0,0,0,3.64968816596645
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",5108,"EL PASO (PEBBLE HILL), TX","EL PASO","TX",79936,"Neighborhood Market","2/1/2018 12:00:00 AM","EAS2018",0,0,0,0.251660780251706
